price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,room_type
95,1,54,1.5,231,317,Entire home/apt
95,1,43,1.17,231,318,Entire home/apt
55,1,7,0.19,231,317,Entire home/apt
55,1,4,0.08,231,251,Entire home/apt
55,1,2,0.04,231,258,Entire home/apt
55,1,3,0.27,231,240,Entire home/apt
55,1,1,0.03,231,261,Entire home/apt
65,1,3,0.06,231,303,Entire home/apt
55,1,12,0.26,231,263,Entire home/apt
55,1,6,0.21,231,264,Entire home/apt
65,1,4,0.07,231,0,Entire home/apt
55,1,3,0.06,231,263,Entire home/apt
65,1,3,0.06,231,312,Entire home/apt
65,1,8,0.17,231,310,Entire home/apt
65,1,2,0.05,231,300,Entire home/apt
65,1,7,0.24,231,330,Entire home/apt
65,1,7,0.13,231,334,Entire home/apt
90,1,5,0.09,231,329,Entire home/apt
90,1,5,0.09,231,331,Entire home/apt
90,1,5,0.13,231,322,Entire home/apt
149,2,5,0.18,2,0,Entire home/apt
115,1,42,1.14,231,297,Entire home/apt
142,1,29,0.55,231,331,Entire home/apt
64,1,2,0.07,231,352,Entire home/apt
70,1,3,0.09,231,340,Entire home/apt
60,1,5,0.09,231,358,Entire home/apt
77,1,13,0.27,231,313,Entire home/apt
117,1,7,0.13,231,295,Entire home/apt
115,1,29,0.55,231,335,Entire home/apt
75,1,14,0.58,231,332,Entire home/apt
55,1,3,0.1,231,326,Entire home/apt
48,1,5,0.2,231,201,Entire home/apt
60,1,2,0.07,231,268,Entire home/apt
75,1,1,0.06,231,310,Entire home/apt
50,1,7,0.29,231,324,Entire home/apt
60,1,3,0.27,231,317,Entire home/apt
42,1,7,0.27,231,341,Entire home/apt
90,1,24,0.44,231,327,Entire home/apt
117,1,16,0.54,231,307,Entire home/apt
55,1,12,0.71,231,325,Entire home/apt
60,1,6,0.18,231,311,Entire home/apt
75,1,41,0.75,231,326,Entire home/apt
60,1,7,0.19,231,323,Entire home/apt
40,1,6,0.42,231,156,Entire home/apt
50,1,2,0.17,231,298,Entire home/apt
47,1,6,0.33,231,336,Entire home/apt
42,1,5,0.4,231,326,Entire home/apt
42,1,7,0.24,231,333,Entire home/apt
42,1,4,0.14,231,320,Entire home/apt
42,1,7,0.2,231,258,Entire home/apt
62,1,45,1.25,231,334,Entire home/apt
55,1,11,0.31,231,344,Entire home/apt
62,1,14,0.46,231,308,Entire home/apt
50,1,16,0.52,231,325,Entire home/apt
55,1,9,0.31,231,326,Entire home/apt
50,1,10,0.27,231,280,Entire home/apt
85,1,21,0.72,231,294,Entire home/apt
107,1,53,1.44,231,317,Entire home/apt
85,1,7,0.24,231,325,Entire home/apt
45,1,42,1.54,1,341,Private room
60,3,46,1.68,1,136,Entire home/apt
25,12,9,0.32,2,0,Entire home/apt
65,2,88,3.1,33,328,Entire home/apt
90,3,67,2.44,1,335,Entire home/apt
50,2,136,4.82,1,267,Entire home/apt
25,3,11,0.39,1,0,Private room
73,3,3,0.11,1,0,Entire home/apt
140,1,10,0.35,24,347,Entire home/apt
29,2,14,0.5,6,296,Private room
35,2,90,3.25,2,352,Private room
84,1,107,3.78,58,69,Entire home/apt
99,6,0,0,18,0,Hotel room
67,1,2,0.17,231,341,Entire home/apt
80,3,39,1.42,1,102,Entire home/apt
55,1,3,0.17,231,317,Entire home/apt
60,1,8,0.4,231,336,Entire home/apt
60,1,1,0.7,231,6,Entire home/apt
40,1,1,0.28,231,175,Entire home/apt
40,1,6,0.36,231,198,Entire home/apt
40,1,4,0.17,231,190,Entire home/apt
75,1,5,0.25,231,290,Entire home/apt
90,1,28,1.04,231,312,Entire home/apt
48,1,20,0.83,231,143,Entire home/apt
48,1,8,0.3,231,141,Entire home/apt
48,1,5,0.27,231,201,Entire home/apt
30,2,4,0.28,1,360,Private room
75,6,9,0.32,2,355,Entire home/apt
99,3,54,1.92,1,329,Entire home/apt
55,7,4,0.14,3,324,Private room
150,7,0,0,1,362,Entire home/apt
30,2,1,1,1,147,Private room
80,3,20,0.72,4,224,Entire home/apt
80,2,57,2.03,3,241,Entire home/apt
55,1,168,5.96,62,315,Entire home/apt
85,4,110,3.9,3,102,Entire home/apt
67,3,43,1.53,1,159,Entire home/apt
120,2,88,3.13,3,128,Entire home/apt
330,7,0,0,1,0,Entire home/apt
195,5,0,0,1,90,Entire home/apt
125,1,1,0.04,1,0,Entire home/apt
50,1,26,0.92,1,170,Entire home/apt
85,2,32,1.18,1,67,Entire home/apt
54,90,0,0,1,364,Entire home/apt
57,1,95,3.37,3,51,Entire home/apt
80,3,13,0.46,56,278,Entire home/apt
85,2,21,0.77,1,12,Entire home/apt
20,1,43,1.53,1,67,Private room
300,1,24,0.96,12,335,Entire home/apt
35,2,34,1.38,3,0,Private room
123,1,142,5,58,73,Entire home/apt
80,3,0,0,7,0,Entire home/apt
70,3,0,0,7,0,Entire home/apt
66,7,8,0.29,11,0,Entire home/apt
70,3,0,0,7,0,Entire home/apt
30,3,0,0,7,0,Private room
50,3,0,0,7,0,Private room
50,3,0,0,7,0,Private room
66,7,11,0.44,11,329,Entire home/apt
50,3,0,0,7,0,Private room
38,1,133,4.8,1,129,Private room
180,2,57,2.04,1,220,Entire home/apt
19,2,21,0.76,1,307,Private room
34,3,50,1.78,1,12,Private room
105,7,12,0.44,1,256,Entire home/apt
35,1,5,0.3,1,51,Private room
38,2,3,0.11,1,0,Entire home/apt
69,1,57,2.25,1,82,Private room
120,1,42,1.56,1,85,Entire home/apt
22,2,5,0.18,1,0,Shared room
100,2,2,0.07,1,87,Private room
75,1,12,0.27,8,34,Entire home/apt
75,1,16,0.36,8,29,Entire home/apt
75,1,12,0.27,8,34,Entire home/apt
82,1,11,0.25,8,40,Entire home/apt
82,1,21,0.67,8,24,Entire home/apt
70,3,32,1.19,1,0,Entire home/apt
40,1,4,0.14,1,0,Private room
30,1,0,0,1,0,Private room
40,7,6,0.22,1,0,Entire home/apt
75,3,129,4.72,3,315,Entire home/apt
75,5,11,0.4,2,0,Entire home/apt
75,4,20,0.71,1,212,Entire home/apt
120,2,4,0.14,1,361,Entire home/apt
200,2,0,0,1,0,Entire home/apt
42,1,19,0.68,3,355,Private room
60,2,6,0.53,1,0,Private room
37,1,90,3.19,2,329,Entire home/apt
79,2,3,0.28,2,0,Entire home/apt
75,1,3,0.13,8,33,Entire home/apt
400,2,71,2.56,1,205,Entire home/apt
70,3,0,0,2,0,Entire home/apt
60,5,25,0.88,2,273,Private room
55,3,108,3.88,1,46,Entire home/apt
124,2,4,0.14,2,1,Entire home/apt
46,2,78,2.77,2,58,Entire home/apt
66,7,10,0.37,11,0,Entire home/apt
57,2,117,4.3,2,112,Entire home/apt
95,2,175,6.21,3,1,Entire home/apt
160,2,0,0,1,0,Entire home/apt
27,2,170,6.06,2,286,Private room
40,5,19,0.8,2,273,Private room
110,2,8,0.28,1,345,Entire home/apt
45,4,0,0,1,0,Entire home/apt
30,1,22,1.02,3,99,Private room
60,2,50,1.78,33,343,Entire home/apt
95,1,5,0.2,8,89,Entire home/apt
157,1,47,1.73,19,302,Entire home/apt
450,2,5,0.18,1,0,Shared room
30,1,91,3.27,2,0,Private room
45,1,121,4.33,1,307,Entire home/apt
30,1,8,0.29,3,201,Private room
140,1,91,3.24,1,0,Entire home/apt
80,2,73,2.6,10,49,Entire home/apt
75,3,67,2.69,1,149,Entire home/apt
14,7,0,0,1,0,Private room
55,3,5,0.18,1,307,Private room
23,1,65,2.3,2,27,Private room
105,1,0,0,18,0,Entire home/apt
120,2,17,0.61,1,55,Entire home/apt
45,2,129,4.56,6,317,Private room
37,2,53,1.89,42,225,Hotel room
55,2,71,2.53,5,7,Entire home/apt
45,3,144,5.17,7,267,Entire home/apt
36,3,63,2.26,1,148,Private room
52,2,8,0.36,3,51,Entire home/apt
45,1,175,6.43,45,25,Private room
35,3,42,1.5,2,0,Private room
70,2,45,1.61,3,140,Entire home/apt
46,1,43,1.55,1,0,Entire home/apt
143,1,136,4.89,20,177,Entire home/apt
30,1,135,4.83,2,116,Private room
1788,50,0,0,1,363,Private room
80,1,0,0,2,271,Entire home/apt
160,3,6,0.22,17,0,Entire home/apt
40,1,72,2.58,2,351,Private room
33,2,17,0.69,1,0,Private room
18,1,26,1.06,1,247,Private room
100,2,12,0.52,6,46,Entire home/apt
30,2,6,0.21,2,0,Private room
92,2,46,1.69,6,30,Entire home/apt
78,2,119,4.42,2,145,Entire home/apt
60,14,17,0.61,1,9,Entire home/apt
70,2,10,0.37,1,323,Private room
43,2,127,4.66,1,219,Entire home/apt
50,4,15,0.55,1,34,Entire home/apt
47,1,1,0.04,1,0,Private room
18,3,127,4.63,2,253,Private room
20,3,57,2.09,2,193,Private room
60,2,8,0.29,7,309,Entire home/apt
60,2,9,0.33,7,309,Entire home/apt
20,1,91,3.25,1,320,Private room
110,3,41,1.47,3,130,Entire home/apt
40,2,14,0.52,3,0,Entire home/apt
87,1,71,2.54,1,315,Entire home/apt
45,1,14,0.5,2,0,Private room
135,2,8,0.29,1,76,Entire home/apt
35,365,1,0.05,1,365,Private room
337,1,0,0,1,0,Entire home/apt
225,1,2,0.07,1,0,Entire home/apt
130,2,1,1,15,0,Entire home/apt
15,1,0,0,1,0,Private room
210,2,72,2.58,1,221,Entire home/apt
60,2,162,5.79,1,116,Entire home/apt
145,2,0,0,15,327,Entire home/apt
28,2,38,1.37,3,248,Private room
80,3,12,0.44,2,95,Entire home/apt
75,2,44,1.59,1,71,Entire home/apt
361,30,0,0,83,34,Entire home/apt
105,2,28,1,7,297,Entire home/apt
95,3,18,0.67,1,0,Entire home/apt
60,1,0,0,24,348,Private room
45,3,100,3.73,1,40,Entire home/apt
90,180,0,0,1,358,Entire home/apt
30,1,2,0.07,1,0,Private room
95,2,94,3.37,2,229,Entire home/apt
35,1,3,0.11,1,0,Private room
69,1,44,1.58,2,0,Entire home/apt
65,5,55,1.99,1,355,Entire home/apt
65,2,3,0.11,1,0,Entire home/apt
29,2,118,4.33,1,253,Private room
65,2,141,5.06,2,238,Hotel room
35,2,1,0.05,1,168,Private room
105,2,55,1.99,7,298,Entire home/apt
60,4,72,2.62,1,88,Entire home/apt
300,4,34,1.29,8,267,Entire home/apt
78,1,114,4.08,1,313,Entire home/apt
60,2,3,0.11,1,0,Entire home/apt
40,2,1,0.04,1,0,Private room
60,1,321,11.48,4,313,Hotel room
45,2,47,1.7,2,329,Private room
45,1,151,5.51,45,19,Private room
40,8,17,0.74,1,210,Entire home/apt
65,2,11,0.4,1,0,Entire home/apt
45,1,161,5.86,45,32,Private room
50,1,0,0,1,0,Shared room
80,2,179,6.52,1,85,Entire home/apt
43,2,60,2.15,2,151,Entire home/apt
70,2,3,0.11,1,0,Entire home/apt
38,2,45,1.61,1,17,Private room
85,3,3,0.11,1,0,Entire home/apt
150,7,0,0,1,0,Entire home/apt
260,1,4,0.14,1,0,Entire home/apt
88,1,178,6.53,1,44,Entire home/apt
55,1,169,6.06,25,343,Entire home/apt
475,2,0,0,3,83,Entire home/apt
63,2,86,3.19,1,328,Entire home/apt
40,1,2,0.07,1,0,Private room
45,1,196,7.33,45,30,Private room
120,7,10,0.37,1,0,Entire home/apt
190,2,23,0.82,2,43,Entire home/apt
38,3,1,0.04,1,0,Private room
120,2,0,0,1,0,Private room
49,2,83,3.4,1,334,Private room
29,2,41,1.47,5,281,Private room
60,2,0,0,1,0,Private room
88,2,28,1.14,1,0,Entire home/apt
22,2,36,1.29,5,319,Private room
25,30,48,1.72,5,294,Private room
42,2,24,0.88,3,52,Private room
254,1,104,2.43,28,82,Entire home/apt
257,1,79,2.67,28,62,Entire home/apt
226,1,10,0.35,28,168,Entire home/apt
59,1,36,1.3,2,0,Entire home/apt
100,3,7,0.33,3,15,Entire home/apt
45,1,126,4.62,45,31,Private room
45,1,127,4.94,45,29,Private room
20,2,69,3.53,1,67,Private room
45,1,153,5.62,45,31,Private room
57,2,150,5.56,1,91,Entire home/apt
55,1,4,0.33,231,303,Entire home/apt
55,1,1,0.41,231,341,Entire home/apt
70,3,5,0.19,1,48,Entire home/apt
155,30,0,0,83,241,Entire home/apt
80,1,2,0.07,1,322,Entire home/apt
35,2,2,0.07,1,0,Private room
120,7,1,0.04,3,0,Entire home/apt
22,2,19,0.8,2,230,Private room
35,2,17,0.62,1,39,Private room
60,2,32,1.17,13,98,Entire home/apt
50,1,110,3.97,1,116,Private room
49,2,31,1.12,1,0,Entire home/apt
65,3,54,2,1,103,Entire home/apt
51,2,0,0,1,0,Entire home/apt
35,20,1,0.04,2,0,Entire home/apt
150,2,0,0,1,0,Entire home/apt
55,2,22,0.81,31,0,Private room
60,2,9,0.32,31,15,Private room
68,2,15,0.55,31,270,Private room
55,25,12,0.44,31,364,Private room
85,2,5,0.18,31,271,Private room
40,2,184,6.83,3,23,Entire home/apt
40,1,74,2.65,5,0,Private room
65,2,7,0.26,1,261,Private room
150,2,1,0.04,1,0,Entire home/apt
75,2,148,5.34,2,131,Entire home/apt
105,2,42,1.52,7,324,Entire home/apt
105,2,10,0.37,7,260,Entire home/apt
40,1,17,0.62,1,75,Private room
85,4,23,1.78,5,319,Entire home/apt
105,2,4,0.15,7,297,Entire home/apt
47,3,10,0.36,31,118,Private room
85,2,30,1.08,1,24,Entire home/apt
176,300,3,0.11,15,353,Private room
30,21,4,0.16,15,79,Private room
80,1,212,7.67,2,112,Entire home/apt
400,1,0,0,1,0,Entire home/apt
80,1,136,4.91,56,183,Entire home/apt
250,1,10,0.58,1,88,Entire home/apt
34,1,69,2.51,2,72,Private room
70,2,105,3.86,56,178,Entire home/apt
181,1,0,0,2,364,Private room
80,1,127,4.62,13,138,Entire home/apt
30,2,1,0.05,3,0,Private room
11,2,2,0.08,1,0,Private room
45,2,7,0.25,3,0,Private room
30,3,4,0.15,1,0,Private room
60,2,126,4.75,7,307,Entire home/apt
35,1,30,1.1,5,0,Private room
38,1,69,2.55,5,0,Private room
30,3,7,0.26,1,0,Entire home/apt
159,1,4,0.16,10,362,Entire home/apt
145,1,1,0.35,11,90,Entire home/apt
25,1,13,1.88,1,140,Private room
75,2,3,1.32,1,0,Entire home/apt
80,1,9,0.34,110,319,Entire home/apt
120,7,3,0.67,1,4,Entire home/apt
110,2,0,0,1,0,Entire home/apt
400,3,0,0,3,0,Entire home/apt
60,1,6,0.27,110,346,Entire home/apt
65,2,74,2.69,2,25,Entire home/apt
100,2,0,0,1,0,Entire home/apt
25,2,2,0.07,1,0,Private room
75,2,88,3.24,1,335,Entire home/apt
60,1,2,0.07,3,9,Private room
75,2,23,0.93,1,75,Entire home/apt
70,1,3,0.11,1,0,Entire home/apt
40,2,47,1.71,1,61,Private room
85,4,2,0.09,11,276,Entire home/apt
49,3,111,4.04,1,0,Entire home/apt
80,2,128,4.67,8,327,Entire home/apt
120,30,8,0.29,1,51,Entire home/apt
85,1,7,0.49,1,0,Entire home/apt
38,2,37,1.36,1,0,Private room
49,1,7,0.27,110,334,Entire home/apt
100,2,118,4.31,2,56,Entire home/apt
131,1,10,0.37,110,312,Entire home/apt
100,6,0,0,1,0,Entire home/apt
70,2,11,0.4,1,0,Entire home/apt
20,2,1,0.04,1,0,Private room
45,2,24,0.88,1,350,Private room
155,30,0,0,83,260,Entire home/apt
99,2,140,5.09,1,143,Entire home/apt
45,3,78,3.13,1,0,Entire home/apt
155,30,0,0,83,342,Entire home/apt
205,30,0,0,83,261,Entire home/apt
260,30,0,0,83,223,Entire home/apt
65,1,30,1.1,1,0,Entire home/apt
101,2,3,0.13,3,1,Entire home/apt
94,1,110,4.06,23,99,Entire home/apt
29,2,16,0.58,1,0,Private room
60,28,6,0.22,31,0,Private room
40,2,141,5.27,2,78,Entire home/apt
25,1,0,0,1,0,Private room
55,25,7,0.26,31,135,Private room
25,1,16,0.58,3,230,Private room
40,2,81,2.96,2,2,Entire home/apt
66,1,8,0.45,10,21,Entire home/apt
83,3,6,0.25,56,325,Entire home/apt
300,2,1,0.04,1,0,Entire home/apt
70,2,0,0,1,147,Entire home/apt
90,3,0,0,2,0,Private room
368,1,18,0.67,20,148,Hotel room
181,30,0,0,83,28,Entire home/apt
135,2,96,3.56,1,220,Entire home/apt
54,1,157,5.7,5,228,Entire home/apt
75,3,81,2.97,1,156,Entire home/apt
30,2,2,0.07,1,0,Private room
70,2,24,0.88,1,176,Private room
108,1,87,3.22,47,268,Entire home/apt
137,1,7,0.28,47,254,Entire home/apt
108,5,8,0.32,30,328,Hotel room
75,3,61,2.41,1,81,Entire home/apt
25,1,91,3.34,2,103,Private room
29,1,24,0.88,1,0,Private room
64,1,15,0.62,3,275,Private room
54,2,7,0.52,1,0,Entire home/apt
85,1,20,0.78,1,57,Entire home/apt
100,2,38,1.53,1,342,Entire home/apt
100,1,0,0,1,0,Private room
89,2,35,1.3,1,61,Entire home/apt
35,2,5,0.18,2,0,Private room
65,1,3,0.11,110,337,Entire home/apt
85,2,10,0.75,1,19,Entire home/apt
100,2,126,4.59,1,127,Entire home/apt
115,3,16,0.67,56,330,Entire home/apt
55,1,1,0.04,1,0,Entire home/apt
56,1,50,1.81,58,89,Entire home/apt
45,2,48,1.75,1,0,Entire home/apt
50,2,1,0.04,1,0,Entire home/apt
50,1,44,1.6,58,79,Entire home/apt
200,2,10,0.37,1,0,Entire home/apt
99,1,36,1.31,47,285,Entire home/apt
20,2,14,0.51,2,0,Private room
120,7,4,0.46,2,97,Entire home/apt
65,2,49,1.78,2,337,Entire home/apt
150,2,7,0.26,24,195,Entire home/apt
16,1,173,6.32,8,81,Shared room
16,1,166,6.03,8,93,Shared room
50,1,0,0,1,0,Private room
45,2,0,0,19,94,Private room
75,1,37,1.36,1,17,Entire home/apt
28,1,44,1.61,1,185,Private room
115,3,0,0,1,0,Entire home/apt
38,1,3,0.11,19,261,Private room
100,15,0,0,1,0,Entire home/apt
108,1,10,0.41,47,286,Entire home/apt
137,1,3,0.12,47,270,Entire home/apt
70,5,1,0.15,19,261,Shared room
62,2,64,2.33,2,338,Entire home/apt
179,2,2,0.07,2,0,Entire home/apt
42,1,9,0.76,5,351,Private room
200,2,5,0.18,1,0,Entire home/apt
100,2,119,4.36,2,115,Entire home/apt
45,2,93,3.37,3,43,Entire home/apt
95,3,0,0,1,0,Private room
140,1,8,0.33,11,93,Entire home/apt
125,4,23,0.93,1,355,Hotel room
99,2,42,1.54,1,0,Entire home/apt
35,3,29,1.07,8,288,Private room
75,2,22,0.8,10,14,Entire home/apt
24,4,9,0.34,3,50,Private room
90,2,108,3.95,1,129,Entire home/apt
75,3,35,1.28,1,36,Entire home/apt
1000,2,7,0.26,1,0,Entire home/apt
90,28,8,0.3,5,290,Entire home/apt
35,7,1,0.04,1,363,Private room
200,2,0,0,1,365,Private room
99,3,0,0,19,357,Entire home/apt
35,3,5,0.33,1,0,Private room
60,2,96,3.5,1,128,Entire home/apt
35,2,21,0.77,2,352,Private room
110,2,1,0.04,1,0,Entire home/apt
87,2,12,0.44,1,359,Private room
115,2,1,0.04,2,0,Entire home/apt
15,1,1,0.04,1,0,Private room
40,2,4,0.15,1,0,Entire home/apt
30,2,1,0.04,1,87,Private room
20,2,4,1.46,1,53,Private room
83,1,107,4.07,1,94,Entire home/apt
50,4,3,0.11,8,79,Entire home/apt
258,30,0,0,83,145,Entire home/apt
65,3,8,0.3,8,48,Entire home/apt
130,2,32,1.3,10,52,Entire home/apt
34,2,93,3.41,1,160,Private room
59,1,2,0.07,3,0,Private room
45,1,108,4.11,1,0,Entire home/apt
59,3,41,1.9,3,45,Private room
300,6,0,0,1,89,Entire home/apt
60,24,8,0.3,31,109,Private room
55,3,20,0.74,31,43,Private room
48,1,88,3.3,5,128,Entire home/apt
53,2,46,1.69,1,47,Entire home/apt
59,3,37,1.71,3,42,Private room
59,3,44,1.62,3,39,Hotel room
35,60,1,0.04,1,59,Private room
35,1,59,2.15,1,343,Private room
99,1,0,0,1,0,Entire home/apt
25,3,9,0.6,1,2,Private room
23,2,20,0.73,1,0,Private room
115,5,0,0,1,0,Entire home/apt
40,1,1,0.04,1,0,Private room
110,2,0,0,1,0,Private room
55,3,8,0.47,8,17,Entire home/apt
45,1,43,1.63,9,255,Private room
71,1,109,4.07,4,271,Entire home/apt
410,2,61,2.82,4,338,Entire home/apt
50,15,3,0.12,5,0,Private room
45,1,59,2.17,9,79,Private room
45,1,30,1.27,9,200,Private room
129,30,0,0,83,170,Entire home/apt
13,1,0,0,1,0,Private room
164,2,32,1.32,3,240,Entire home/apt
65,3,0,0,1,0,Private room
104,2,7,0.32,1,349,Entire home/apt
235,1,71,2.63,4,280,Entire home/apt
50,2,1,0.04,1,0,Private room
38,1,185,6.74,3,20,Entire home/apt
150,2,0,0,1,0,Entire home/apt
250,3,0,0,1,0,Entire home/apt
69,3,0,0,1,0,Entire home/apt
100,1,1,0.04,1,0,Private room
80,3,0,0,1,0,Entire home/apt
60,2,55,2,3,338,Entire home/apt
30,5,2,0.08,1,0,Private room
55,1,73,2.7,1,67,Entire home/apt
297,1,72,2.69,1,154,Entire home/apt
40,1,6,0.22,19,0,Private room
150,1,0,0,1,0,Private room
75,1,121,4.44,2,195,Entire home/apt
80,3,12,0.44,1,0,Entire home/apt
32,2,3,0.11,1,0,Entire home/apt
310,7,0,0,1,0,Entire home/apt
10,1,0,0,1,1,Private room
55,2,86,3.13,1,31,Entire home/apt
153,3,0,0,1,0,Entire home/apt
104,30,0,0,83,109,Entire home/apt
35,3,45,1.65,1,318,Private room
95,5,75,2.75,3,88,Entire home/apt
40,2,3,0.17,3,354,Private room
57,2,84,3.11,1,100,Entire home/apt
25,2,0,0,1,0,Private room
55,14,49,1.78,6,207,Entire home/apt
40,1,1,0.06,1,365,Private room
90,2,32,1.34,2,130,Entire home/apt
60,2,1,0.04,1,0,Entire home/apt
120,2,6,0.25,1,87,Entire home/apt
75,2,4,0.15,3,48,Entire home/apt
60,4,21,0.88,1,239,Private room
40,1,5,0.37,18,15,Entire home/apt
120,2,84,3.23,1,106,Entire home/apt
50,1,1,0.11,18,40,Entire home/apt
50,1,11,0.8,18,38,Entire home/apt
50,1,8,0.42,18,43,Entire home/apt
45,1,0,0,18,47,Entire home/apt
45,1,3,0.34,18,42,Entire home/apt
45,1,1,0.1,18,43,Entire home/apt
50,1,17,1.39,18,28,Entire home/apt
40,1,2,0.43,18,31,Entire home/apt
50,1,2,0.14,18,40,Entire home/apt
40,1,2,0.43,18,37,Entire home/apt
38,2,2,0.07,1,0,Private room
139,2,7,0.29,26,302,Entire home/apt
30,1,3,0.11,1,0,Private room
35,1,41,1.53,5,0,Private room
60,1,3,0.11,1,0,Entire home/apt
100,1,1,0.04,2,0,Entire home/apt
10,1,0,0,1,0,Private room
55,15,82,3.04,3,10,Entire home/apt
85,5,27,1.02,1,2,Entire home/apt
18,1,11,0.4,1,0,Private room
80,4,0,0,1,0,Entire home/apt
65,3,137,5.16,2,65,Entire home/apt
55,1,3,0.87,1,0,Private room
26,1,5,0.18,1,0,Private room
50,1,0,0,1,0,Entire home/apt
75,3,28,1.04,11,224,Entire home/apt
70,2,41,1.71,1,63,Entire home/apt
99,2,5,0.19,1,0,Entire home/apt
25,1,6,0.4,1,153,Private room
200,1,0,0,1,0,Private room
65,3,6,0.24,1,0,Entire home/apt
160,1,8,0.29,1,0,Private room
65,2,99,3.67,1,55,Entire home/apt
55,3,32,1.18,20,160,Entire home/apt
75,1,175,6.43,32,30,Entire home/apt
73,3,73,2.68,1,49,Entire home/apt
44,2,150,5.49,5,125,Entire home/apt
70,1,144,5.29,32,31,Entire home/apt
39,2,85,3.16,2,0,Entire home/apt
120,2,71,2.73,3,263,Entire home/apt
103,2,3,0.11,1,0,Entire home/apt
28,2,0,0,2,0,Private room
28,1,3,0.11,2,0,Private room
64,2,135,6.17,1,8,Entire home/apt
250,2,0,0,1,0,Entire home/apt
80,4,21,0.78,1,163,Entire home/apt
26,2,97,3.56,1,6,Private room
45,2,82,3.06,1,75,Private room
50,3,42,1.57,2,31,Entire home/apt
90,3,45,1.65,1,335,Entire home/apt
40,2,22,0.81,2,24,Private room
16,1,15,0.57,1,9,Private room
200,7,0,0,1,365,Entire home/apt
70,1,146,5.64,32,21,Entire home/apt
35,1,18,0.73,3,292,Private room
130,2,0,0,1,0,Entire home/apt
45,4,43,1.58,1,107,Entire home/apt
120,2,0,0,1,0,Entire home/apt
55,14,52,1.92,6,355,Entire home/apt
79,2,95,3.49,3,34,Entire home/apt
100,1,0,0,1,0,Private room
50,2,0,0,1,0,Private room
104,2,123,5.18,1,131,Entire home/apt
30,3,117,4.35,1,139,Private room
62,3,65,2.39,3,137,Entire home/apt
390,7,0,0,1,0,Entire home/apt
100,2,95,3.48,12,120,Entire home/apt
50,2,0,0,1,0,Private room
70,2,61,2.6,1,112,Entire home/apt
39,15,58,2.15,2,55,Entire home/apt
24,2,31,1.15,2,349,Private room
900,2,14,0.52,1,127,Private room
135,3,55,2.04,6,253,Entire home/apt
59,2,1,0.04,1,0,Private room
149,3,46,1.73,19,330,Entire home/apt
80,2,36,1.32,1,150,Entire home/apt
350,7,0,0,1,364,Entire home/apt
232,30,0,0,83,288,Entire home/apt
110,2,55,2.02,1,338,Entire home/apt
75,2,93,3.84,1,2,Entire home/apt
207,30,0,0,83,78,Entire home/apt
49,1,267,9.85,13,301,Entire home/apt
49,8,46,2.04,2,68,Entire home/apt
82,1,175,6.77,32,14,Entire home/apt
82,1,172,6.32,32,3,Entire home/apt
50,2,4,0.17,1,0,Entire home/apt
70,2,33,1.21,1,0,Entire home/apt
36,2,55,2.2,3,343,Private room
1200,2,0,0,1,0,Private room
735,10,0,0,1,0,Entire home/apt
350,2,21,1,1,297,Entire home/apt
68,2,114,4.19,2,35,Entire home/apt
25,1,1,0.04,1,0,Private room
250,1,0,0,1,0,Entire home/apt
35,1,1,0.04,1,0,Private room
82,1,194,7.19,32,5,Entire home/apt
70,1,161,5.92,32,23,Entire home/apt
85,1,1,0.04,1,0,Private room
251,2,50,1.87,1,283,Hotel room
100,2,0,0,1,0,Private room
180,1,144,5.27,32,24,Entire home/apt
259,2,8,0.7,4,350,Entire home/apt
